"date","close_amt","moving_average_close","open_amt","moving_average_open","low_amt","moving_average_low","high_amt","moving_average_high"
"2019-12-05","31712.95","31750.790000000000","32083.8","31759.765000000000","31628.3","31527.785000000000","32126.95","31910.235000000000"
"2019-12-06","31341.55","31773.785000000000","31797.15","31800.520000000000","31250.65","31547.330000000000","31883.7","31959.185000000000"
"2019-12-09","31316.65","31749.860000000000","31321.4","31826.150000000000","31122.05","31554.560000000000","31537.65","31953.790000000000"
"2019-12-10","31160.35","31694.060000000000","31386.4","31795.505000000000","31126","31520.575000000000","31412.8","31910.035000000000"
"2019-12-11","31256.75","31632.140000000000","31151.65","31727.395000000000","30996.4","31446.765000000000","31337.85","31852.140000000000"
"2019-12-12","31665.45","31586.390000000000","31356.8","31664.905000000000","31352.1","31391.385000000000","31711.45","31807.580000000000"
"2019-12-13","32014.25","31593.205000000000","31775.55","31635.045000000000","31770.5","31391.355000000000","32105.05","31809.390000000000"
"2019-12-16","31974.2","31603.480000000000","32159","31650.115000000000","31897.75","31409.070000000000","32186.95","31825.675000000000"
"2019-12-17","32140.25","31656.170000000000","32082.4","31666.345000000000","31987.35","31457.510000000000","32213.35","31853.350000000000"
"2019-12-18","32244.25","31682.665000000000","32292.25","31740.640000000000","32017.3","31514.840000000000","32293.65","31880.940000000000"
"2019-12-19","32241.45","31735.515000000000","32281.65","31760.425000000000","32085.05","31560.515000000000","32328.35","31901.080000000000"
"2019-12-20","32384.95","31839.855000000000","32266.85","31807.395000000000","32199.45","31655.395000000000","32443.35","31957.045000000000"
"2019-12-23","32339.45","31942.135000000000","32381","31913.355000000000","32196.85","31762.875000000000","32502.8","32053.560000000000"
"2019-12-24","32280.75","32054.175000000000","32337.8","32008.495000000000","32246.05","31874.880000000000","32390.35","32151.315000000000"
"2019-12-26","31997.7","32128.270000000000","32276.15","32120.945000000000","31963.25","31971.565000000000","32314.6","32248.990000000000"
"2019-12-27","32412.35","32202.960000000000","32142.5","32199.515000000000","32056.25","32041.980000000000","32444.85","32322.330000000000"
"2019-12-30","32354.9","32237.025000000000","32486.6","32270.620000000000","32248.5","32089.780000000000","32613.1","32373.135000000000"
"2019-12-31","32161.65","32255.770000000000","32345.95","32289.315000000000","32108.75","32110.880000000000","32345.95","32389.035000000000"
"2020-01-01","32102.9","32252.035000000000","32237.9","32304.865000000000","32057.2","32117.865000000000","32348","32402.500000000000"
"2020-01-02","32443.85","32271.995000000000","32133.15","32288.955000000000","32121.4","32128.275000000000","32465.45","32419.680000000000"
"2020-01-03","32069.25","32254.775000000000","32326.95","32293.485000000000","31960.4","32115.810000000000","32329.8","32419.825000000000"
"2020-01-06","31237.15","32139.995000000000","31910.45","32257.845000000000","31170.55","32012.920000000000","31914.45","32366.935000000000"
"2020-01-07","31399.4","32045.990000000000","31598.05","32179.550000000000","31200.9","31913.325000000000","31851.45","32301.800000000000"
"2020-01-08","31373.65","31955.280000000000","30995.5","32045.320000000000","30899.55","31778.675000000000","31451.85","32207.950000000000"
"2020-01-09","32092.4","31964.750000000000","31748.25","31992.530000000000","31667.15","31749.065000000000","32172.7","32193.760000000000"
"2020-01-10","32097.4","31933.255000000000","32215.7","31999.850000000000","31953.4","31738.780000000000","32347.2","32183.995000000000"
"2020-01-13","32177.65","31915.530000000000","32139.1","31965.100000000000","32074.05","31721.335000000000","32322.65","32154.950000000000"
"2020-01-14","32071.65","31906.530000000000","32196.45","31950.150000000000","31989.2","31709.380000000000","32196.45","32140.000000000000"
"2020-01-15","31824.9","31878.730000000000","31994.75","31925.835000000000","31670.35","31670.695000000000","32000.9","32105.290000000000"
"2020-01-16","31853.9","31819.735000000000","31810.55","31893.575000000000","31692.4","31627.795000000000","31988.9","32057.635000000000"
"2020-01-17","31590.65","31771.875000000000","31571.65","31818.045000000000","31445.5","31576.305000000000","31773.55","32002.010000000000"
"2020-01-20","31080.65","31756.225000000000","31923.95","31819.395000000000","31050.95","31564.345000000000","31923.95","32002.960000000000"
"2020-01-21","30947.55","31711.040000000000","30978.85","31757.475000000000","30858.6","31530.115000000000","31171.25","31934.940000000000"
"2020-01-22","30701.45","31643.820000000000","31061.6","31764.085000000000","30614","31501.560000000000","31149.05","31904.660000000000"
"2020-01-23","31004.05","31534.985000000000","30742.2","31663.480000000000","30621.35","31396.980000000000","31087.25","31796.115000000000"
"2020-01-24","31241.75","31449.420000000000","31040.1","31545.920000000000","30879.05","31289.545000000000","31375.45","31698.940000000000"
"2020-01-27","30837.4","31315.395000000000","31110.55","31443.065000000000","30808.55","31162.995000000000","31227.05","31589.380000000000"
"2020-01-28","30761.4","31184.370000000000","30922","31315.620000000000","30656.35","31029.710000000000","31048.45","31474.580000000000"
"2020-01-29","30877","31089.580000000000","30915.1","31207.655000000000","30835.8","30946.255000000000","31082.85","31382.775000000000"
"2020-01-30","30647.4","30968.930000000000","30889.25","31115.525000000000","30521.3","30829.145000000000","30909.5","31274.835000000000"
"2020-01-31","30833.6","30893.225000000000","30950.5","31053.410000000000","30691.8","30753.775000000000","31033.45","31200.825000000000"
"2020-02-01","29820.9","30767.250000000000","30726.2","30933.635000000000","29753","30623.980000000000","30918.6","31100.290000000000"
"2020-02-03","30023.25","30674.820000000000","29811.75","30816.925000000000","29612.55","30499.375000000000","30105.8","30993.745000000000"
"2020-02-04","30686.7","30673.345000000000","30235.3","30734.295000000000","30182.45","30456.220000000000","30776.95","30956.535000000000"
"2020-02-05","31001.95","30673.135000000000","30761.95","30736.270000000000","30630.85","30457.170000000000","31065.85","30954.395000000000"
"2020-02-06","31304.05","30679.365000000000","31070.75","30739.335000000000","30917.25","30460.990000000000","31470.65","30963.915000000000"
"2020-02-07","31201.95","30715.820000000000","31367.05","30764.985000000000","31111.05","30491.240000000000","31368.2","30978.030000000000"
"2020-02-10","31058.15","30745.495000000000","31248.65","30797.650000000000","30957.2","30521.325000000000","31248.8","30998.065000000000"
"2020-02-11","31300.6","30787.855000000000","31230.2","30829.160000000000","31225.9","30560.335000000000","31505.95","31040.375000000000"
"2020-02-12","31492.9","30872.405000000000","31441.15","30884.350000000000","31398.15","30648.020000000000","31588.6","31108.285000000000"
"2020-02-13","31230.25","30912.070000000000","31586.55","30947.955000000000","31180.6","30696.900000000000","31649.45","31169.885000000000"
"2020-02-14","30834.8","31013.460000000000","31281.85","31003.520000000000","30776.1","30799.210000000000","31436.65","31221.690000000000"
"2020-02-17","30680.7","31079.205000000000","30873.85","31109.730000000000","30630.5","30901.005000000000","30998.15","31310.925000000000"
"2020-02-18","30562.5","31066.785000000000","30661.5","31152.350000000000","30252.45","30908.005000000000","30692.75","31302.505000000000"
"2020-02-19","30838.2","31050.410000000000","30905","31166.655000000000","30606.15","30905.535000000000","30947.15","31290.635000000000"
"2020-02-20","30942.85","31014.290000000000","30862.3","31145.810000000000","30702.45","30884.055000000000","31085.3","31252.100000000000"
"2020-02-24","30455.1","30939.605000000000","30666.35","31075.740000000000","30428","30815.750000000000","30702.15","31185.495000000000"
"2020-02-25","30432.7","30877.060000000000","30517","31002.575000000000","30329.95","30753.025000000000","30610.7","31121.685000000000"
"2020-02-26","30306.85","30777.685000000000","30279.95","30907.550000000000","30131.75","30643.610000000000","30515.35","31022.625000000000"
"2020-02-27","30187","30647.095000000000","30270","30790.435000000000","29914.15","30495.210000000000","30271.95","30890.960000000000"
"2020-02-28","29147.15","30438.785000000000","29501.55","30581.935000000000","29051.5","30282.300000000000","29564.1","30682.425000000000"
"2020-03-02","28868.4","30242.145000000000","29701","30423.850000000000","28571.7","30061.860000000000","29791.15","30517.875000000000"
"2020-03-03","29177.05","30091.780000000000","29012.55","30237.720000000000","28749.55","29873.765000000000","29285.35","30346.595000000000"
"2020-03-04","28653.7","29900.900000000000","29252.95","30096.865000000000","28125.15","29661.035000000000","29273.65","30204.685000000000"
"2020-03-05","28815.35","29698.615000000000","28830.3","29889.395000000000","28535.6","29453.980000000000","29134.3","30023.400000000000"
"2020-03-06","27801.45","29384.475000000000","27649.95","29568.160000000000","27162.3","29099.965000000000","28047.2","29719.590000000000"
"2020-03-09","26462.6","28985.225000000000","27031.45","29204.670000000000","25923.4","28649.505000000000","27091.6","29358.535000000000"
"2020-03-11","26487.8","28590.735000000000","26272.75","28780.245000000000","26234.1","28239.920000000000","26791.45","28976.610000000000"
"2020-03-12","23971.15","27957.165000000000","25175.9","28269.840000000000","23536.35","27580.380000000000","25223.1","28447.385000000000"
"2020-03-13","25166.45","27455.110000000000","22720.75","27514.915000000000","21351.7","26724.135000000000","25670.75","27987.265000000000"
"2020-03-16","23101.15","26850.510000000000","24061.6","26970.920000000000","23008.25","26119.810000000000","24074.15","27438.270000000000"
"2020-03-17","22155.15","26179.185000000000","23348.05","26335.625000000000","22002","25462.840000000000","23449.5","26804.105000000000"
"2020-03-18","20580.2","25319.500000000000","22411.85","25675.555000000000","20267.95","24614.680000000000","22544.05","26129.975000000000"
"2020-03-19","20083.5","24462.480000000000","19428.95","24693.155000000000","18675.65","23669.730000000000","21035.05","25306.115000000000"
"2020-03-20","20317.6","23612.705000000000","19898.3","23799.955000000000","19265","22742.670000000000","20924.55","24485.140000000000"
"2020-03-23","16917.65","22524.325000000000","18311.3","22866.090000000000","16791.05","21705.545000000000","18895.65","23569.985000000000"
"2020-03-24","17107.3","21588.795000000000","17705.85","21933.530000000000","16116.25","20724.830000000000","17841.4","22644.965000000000"
"2020-03-25","18481.05","20788.120000000000","16759.95","20982.250000000000","16635.5","19764.970000000000","18740.2","21839.840000000000"
"2020-03-26","19613.9","20352.395000000000","18781.85","20342.845000000000","18364.5","19247.785000000000","20409.35","21358.465000000000"
"2020-03-27","19969","19832.650000000000","20801.6","20150.930000000000","19580.1","19070.625000000000","21462.4","20937.630000000000"
"2020-03-30","18782.4","19400.775000000000","19254.45","19670.215000000000","18668.7","18636.670000000000","19716.25","20501.840000000000"
"2020-03-31","19144","19099.660000000000","19307.65","19266.175000000000","18792.4","18315.710000000000","19466.3","20103.520000000000"
"2020-04-01","18208.35","18862.475000000000","19122.4","18937.230000000000","18042.25","18093.140000000000","19154.75","19764.590000000000"
"2020-04-03","17249.3","18579.055000000000","18325.05","18826.840000000000","17143.2","17939.895000000000","18326.1","19493.695000000000"
"2020-04-07","19062.5","18453.545000000000","18454.55","18682.465000000000","17953.75","17808.770000000000","19190.55","19320.295000000000"
"2020-04-08","18946.45","18656.425000000000","18799.4","18731.275000000000","18482.9","17977.955000000000","20324.1","19463.140000000000"
"2020-04-09","19913.6","18937.055000000000","19553.15","18916.005000000000","19166.9","18283.020000000000","19988.3","19677.830000000000"
"2020-04-13","19488","19037.750000000000","19854.9","19225.500000000000","19294","18548.870000000000","19887.05","19792.515000000000"
"2020-04-15","19057.05","18982.065000000000","20096.35","19356.950000000000","18776.75","18590.095000000000","20184.1","19769.990000000000"
"2020-04-16","19400","18925.165000000000","18957.15","19172.505000000000","18703.45","18502.430000000000","19520.3","19575.780000000000"
"2020-04-17","20681.45","19115.070000000000","20394.75","19286.535000000000","19729.3","18608.490000000000","20866.55","19690.810000000000"
"2020-04-20","20522.65","19252.935000000000","21104.7","19466.240000000000","20444.25","18773.675000000000","21122.1","19856.390000000000"
"2020-04-21","19409.35","19373.035000000000","19812.05","19535.205000000000","19247.95","18894.245000000000","19891.45","19930.060000000000"
"2020-04-22","19701.85","19618.290000000000","19306.95","19633.395000000000","19051.95","19085.120000000000","19806.35","20078.085000000000"
"2020-04-23","20267.95","19738.835000000000","19871.35","19775.075000000000","19584.4","19248.185000000000","20356.5","20194.680000000000"
"2020-04-24","19586.65","19802.855000000000","19697.65","19864.900000000000","19515.4","19351.435000000000","19950.15","20157.285000000000"
"2020-04-27","20081.15","19819.610000000000","19870.8","19896.665000000000","19847.65","19419.510000000000","20224.75","20180.930000000000"
"2020-04-28","20671.1","19937.920000000000","20436.6","19954.835000000000","20260.8","19516.190000000000","20751.3","20267.355000000000"
"2020-04-29","21090.2","20141.235000000000","20440.4","19989.240000000000","20393.65","19677.880000000000","21348.15","20383.760000000000"
"2020-04-30","21534.5","20354.685000000000","21589.2","20252.445000000000","21353.65","19942.900000000000","21967","20628.430000000000"
"2020-05-04","19743.75","20260.915000000000","20514.75","20264.445000000000","19643.6","19934.330000000000","20530.45","20594.820000000000"
"2020-05-05","19271.75","20135.825000000000","20147.3","20168.705000000000","19212.35","19811.140000000000","20223.15","20504.925000000000"
"2020-05-06","19694.55","20164.345000000000","19302.45","20117.745000000000","18941","19780.445000000000","19806.6","20496.440000000000"
"2020-05-07","19491.8","20143.340000000000","19536.05","20140.655000000000","19332.15","19808.465000000000","19757.25","20491.530000000000"
"2020-05-08","19352.9","20051.835000000000","19844","20137.920000000000","19285.05","19778.530000000000","19969.6","20452.840000000000"
"2020-05-11","18950.5","19988.220000000000","19610.45","20129.200000000000","18900.9","19717.080000000000","19733.4","20431.165000000000"
"2020-05-12","18862.85","19866.390000000000","18751.4","20017.260000000000","18287","19561.015000000000","18993.4","20308.030000000000"
"2020-05-13","19634.95","19762.775000000000","20017.75","19975.375000000000","19429.9","19477.925000000000","20122.25","20245.125000000000"
"2020-05-14","19068.5","19560.605000000000","19197.7","19851.105000000000","19024.75","19341.035000000000","19380.1","20048.320000000000"
"2020-05-15","18833.95","19290.550000000000","19098.8","19602.065000000000","18683.65","19074.035000000000","19119.1","19763.530000000000"
"2020-05-18","17573.2","19073.495000000000","18795.1","19430.100000000000","17514.2","18861.095000000000","18795.1","19589.995000000000"
"2020-05-19","17486.25","18894.945000000000","18037.15","19219.085000000000","17390.65","18678.925000000000","18175.3","19385.210000000000"
"2020-05-20","17840.2","18709.510000000000","17486.5","19037.490000000000","17407.7","18525.595000000000","18002.65","19204.815000000000"
"2020-05-21","17735.1","18533.840000000000","17901.95","18874.080000000000","17658.55","18358.235000000000","18200.7","19049.160000000000"
"2020-05-22","17278.9","18326.440000000000","17554.25","18645.105000000000","17105","18140.230000000000","17952.25","18847.425000000000"
"2020-05-26","17440.35","18175.425000000000","17537.65","18437.825000000000","17311.25","17981.265000000000","17681.7","18642.255000000000"
"2020-05-27","18710.55","18160.195000000000","17603.4","18323.025000000000","17560.35","17908.600000000000","18874.25","18630.340000000000"
"2020-05-28","19169.8","18113.680000000000","18924.45","18213.695000000000","18818.95","17847.505000000000","19455.55","18563.670000000000"
"2020-05-29","19297.25","18136.555000000000","18962","18190.125000000000","18729.9","17818.020000000000","19358.05","18561.465000000000"
"2020-06-01","19959.9","18249.150000000000","19728.9","18253.135000000000","19632.9","17912.945000000000","20225.35","18672.090000000000"
"2020-06-02","20530.2","18544.850000000000","20120.6","18385.685000000000","19852.55","18146.780000000000","20615.75","18854.155000000000"
"2020-06-03","20940.7","18890.295000000000","20966.6","18678.630000000000","20822","18489.915000000000","21619.55","19198.580000000000"
"2020-06-04","20390.45","19145.320000000000","20932.35","19023.215000000000","20316.2","18780.765000000000","21141.8","19512.495000000000"
"2020-06-05","21034.5","19475.260000000000","20516.4","19284.660000000000","20425.05","19057.415000000000","21198.7","19812.295000000000"
"2020-06-08","21187.35","19866.105000000000","21636.1","19692.845000000000","20911.25","19438.040000000000","21807.4","20197.810000000000"
"2020-06-09","20724.9","20194.560000000000","21295.5","20068.630000000000","20629.7","19769.885000000000","21568.85","20586.525000000000"
"2020-06-10","21100.1","20433.515000000000","20760.95","20384.385000000000","20671.55","20081.005000000000","21251.45","20824.245000000000"
"2020-06-11","20525.15","20569.050000000000","21084.7","20600.410000000000","20458.3","20244.940000000000","21244.45","21003.135000000000"
"2020-06-12","20654.55","20704.780000000000","19529.3","20657.140000000000","19526.1","20324.560000000000","20747.7","21142.100000000000"
"2020-06-15","19912.9","20700.080000000000","20457.15","20729.965000000000","19740.2","20335.290000000000","20470.85","21166.650000000000"
"2020-06-16","20296.7","20676.730000000000","20500.65","20767.970000000000","19507.05","20300.740000000000","20638.85","21168.960000000000"
"2020-06-17","20201.75","20602.835000000000","20137.45","20685.055000000000","19978.15","20216.355000000000","20627.9","21069.795000000000"
"2020-06-18","20956.3","20659.420000000000","20137.6","20605.580000000000","20030.35","20187.770000000000","21028.35","21058.450000000000"
"2020-06-19","21338.1","20689.780000000000","20970.1","20650.950000000000","20878.25","20233.090000000000","21467.65","21085.345000000000"
"2020-06-22","21708.35","20741.880000000000","21491.55","20636.495000000000","21425.55","20284.520000000000","22078.25","21112.430000000000"
"2020-06-23","22264.9","20895.880000000000","21859.25","20692.870000000000","21647.8","20386.330000000000","22322.3","21187.775000000000"
"2020-06-24","21426.8","20928.550000000000","22479.35","20864.710000000000","21336.35","20452.810000000000","22479.55","21310.585000000000"
"2020-06-25","21506.15","21026.650000000000","21218.05","20878.045000000000","20926.45","20499.625000000000","21703.5","21356.490000000000"
"2020-06-26","21592.05","21120.400000000000","21735.05","21098.620000000000","21320.1","20679.025000000000","21784.65","21460.185000000000"
"2020-06-29","21359","21265.010000000000","21291.55","21182.060000000000","21026.45","20807.650000000000","21440.05","21557.105000000000"
"2020-06-30","21370.15","21372.355000000000","21524.3","21284.425000000000","21212","20978.145000000000","21650.5","21658.270000000000"
"2020-07-01","21977.6","21549.940000000000","21354.1","21406.090000000000","21281.85","21108.515000000000","22061.6","21801.640000000000"
"2020-07-02","21953.2","21649.630000000000","22133.8","21605.710000000000","21890.5","21294.530000000000","22344.85","21933.290000000000"
"2020-07-03","21852.4","21701.060000000000","22101.75","21718.875000000000","21768","21383.505000000000","22130.3","21999.555000000000"
"2020-07-06","22198.95","21750.120000000000","22270.95","21796.815000000000","22171.05","21458.055000000000","22399.25","22031.655000000000"
"2020-07-07","22628","21786.430000000000","22254.3","21836.320000000000","22040.35","21497.310000000000","22674.5","22066.875000000000"
"2020-07-08","22584.65","21902.215000000000","22700.9","21858.475000000000","22499.5","21613.625000000000","23080.6","22126.980000000000"
"2020-07-09","22907.2","22042.320000000000","22753.15","22011.985000000000","22673.4","21788.320000000000","22998.3","22256.460000000000"
"2020-07-10","22398.45","22122.960000000000","22720.95","22110.575000000000","22320.05","21888.315000000000","22835.2","22361.515000000000"
"2020-07-13","22089.25","22195.985000000000","22613.25","22242.745000000000","21981.65","21983.835000000000","22657.4","22483.250000000000"
"2020-07-14","21392.2","22198.190000000000","21877.6","22278.075000000000","21222.45","21984.880000000000","21909.7","22509.170000000000"
"2020-07-15","21340.75","22134.505000000000","21634.25","22306.090000000000","21230.55","21979.750000000000","21935.5","22496.560000000000"
"2020-07-16","21597.15","22098.900000000000","21453.25","22238.035000000000","21027.85","21893.485000000000","21671.25","22429.200000000000"
"2020-07-17","21966.8","22110.340000000000","21608.05","22188.665000000000","21550.8","21871.765000000000","22065","22422.670000000000"
"2020-07-20","22321.85","22122.630000000000","22307.3","22192.300000000000","22187.8","21873.440000000000","22520.45","22434.790000000000"
"2020-07-21","22782","22138.030000000000","22639.85","22230.855000000000","22597.95","21929.200000000000","22861.9","22453.530000000000"
"2020-07-22","22882.6","22167.825000000000","23159","22276.665000000000","22658.2","21945.070000000000","23211.35","22466.605000000000"
"2020-07-23","23083.9","22185.495000000000","22854.85","22286.835000000000","22734.9","21951.220000000000","23122.35","22479.010000000000"
"2020-07-24","22662.05","22211.855000000000","22853.2","22300.060000000000","22417.2","21960.935000000000","22854.05","22480.895000000000"
"2020-07-27","21848.75","22187.805000000000","22664.6","22305.195000000000","21801.35","21942.905000000000","22668.05","22481.960000000000"
"2020-07-28","22105.2","22259.105000000000","21940.15","22311.450000000000","21611.4","21981.800000000000","22233","22514.290000000000"
"2020-07-29","22076.6","22332.690000000000","22075","22355.525000000000","21906.35","22049.380000000000","22346.4","22555.380000000000"
"2020-07-30","21646.85","22337.660000000000","22195.05","22429.705000000000","21580.15","22104.610000000000","22252.6","22613.515000000000"
"2020-07-31","21640.05","22304.985000000000","21730.55","22441.955000000000","21375","22087.030000000000","21806.95","22587.710000000000"
"2020-08-03","21072.1","22180.010000000000","21543.8","22365.605000000000","21031.45","21971.395000000000","21543.8","22490.045000000000"
"2020-08-04","21490.5","22050.860000000000","21248.25","22226.445000000000","21057.75","21817.375000000000","21576.35","22361.490000000000"
"2020-08-05","21509.95","21913.595000000000","21686.85","22079.230000000000","21448.4","21696.395000000000","21936.5","22234.005000000000"
"2020-08-06","21642.6","21769.465000000000","21644.25","21958.170000000000","21370.3","21559.935000000000","21926.55","22114.425000000000"
"2020-08-07","21754","21678.660000000000","21620.25","21834.875000000000","21451.3","21463.345000000000","21787.25","22007.745000000000"
"2020-08-10","21900.25","21683.810000000000","21824.9","21750.905000000000","21795.1","21462.720000000000","22071.95","21948.135000000000"
"2020-08-11","22227.2","21696.010000000000","22050.2","21761.910000000000","22039.85","21505.565000000000","22277.6","21952.595000000000"
"2020-08-12","22264","21714.750000000000","22135.95","21768.005000000000","21990.2","21513.950000000000","22326.55","21950.610000000000"
"2020-08-13","22196.35","21769.700000000000","22395.2","21788.020000000000","22139.6","21569.895000000000","22439.95","21969.345000000000"
"2020-08-14","21679.4","21773.635000000000","22334.95","21848.460000000000","21459.1","21578.305000000000","22334.95","22022.145000000000"
"2020-08-17","21700.85","21836.510000000000","21906.95","21884.775000000000","21403.15","21615.475000000000","21909.4","22058.705000000000"
"2020-08-18","22170.6","21904.520000000000","21702","21930.150000000000","21629.4","21672.640000000000","22227.75","22123.845000000000"
"2020-08-19","22285.9","21982.115000000000","22315.4","21993.005000000000","22234.25","21751.225000000000","22419.35","22172.130000000000"
"2020-08-20","21999.45","22017.800000000000","21989.9","22027.570000000000","21886.7","21802.865000000000","22079.9","22187.465000000000"
"2020-08-21","22299.6","22072.360000000000","22190.7","22084.615000000000","22165.05","21874.240000000000","22344.05","22243.145000000000"
"2020-08-24","22833","22165.635000000000","22436.85","22145.810000000000","22410.05","21935.735000000000","22897.5","22325.700000000000"
"2020-08-25","23092.15","22252.130000000000","22973.4","22238.130000000000","22857.9","22017.540000000000","23180.3","22415.970000000000"
"2020-08-26","23414.2","22367.150000000000","23175.55","22342.090000000000","23093.15","22127.835000000000","23453.4","22528.655000000000"
"2020-08-27","23600.35","22507.550000000000","23511.45","22453.715000000000","23464.15","22260.290000000000","23704.05","22655.065000000000"
"2020-08-28","24523.8","22791.990000000000","23635.3","22583.750000000000","23599.2","22474.300000000000","24611.8","22882.750000000000"
"2020-08-31","23754.35","22997.340000000000","25038.8","22896.935000000000","23385.3","22672.515000000000","25232.6","23215.070000000000"
"2020-09-01","23812","23161.480000000000","23893.8","23116.115000000000","23473.15","22856.890000000000","24199.65","23412.260000000000"
"2020-09-02","23874.55","23320.345000000000","23769","23261.475000000000","23482.55","22981.720000000000","23926.15","23562.940000000000"
"2020-09-03","23530.85","23473.485000000000","23986.15","23461.100000000000","23451.65","23138.215000000000","24051.6","23760.110000000000"
"2020-09-04","23011.5","23544.675000000000","23119.15","23553.945000000000","22876.9","23209.400000000000","23394.8","23865.185000000000"
"2020-09-07","22945.05","23555.880000000000","23036.25","23613.885000000000","22716.25","23240.020000000000","23109.1","23886.345000000000"
"2020-09-08","22744.4","23521.105000000000","22971.2","23613.665000000000","22641.4","23218.370000000000","23064.15","23874.730000000000"
"2020-09-09","22267","23406.385000000000","22486.7","23544.780000000000","22080.4","23117.095000000000","22554.6","23784.850000000000"
"2020-09-10","22466.2","23292.970000000000","22466.55","23440.290000000000","22225.25","22993.205000000000","22678.65","23682.310000000000"
"2020-09-11","22479.95","23088.585000000000","22509.95","23327.755000000000","22205.95","22853.880000000000","22668.75","23488.005000000000"
"2020-09-14","22101.25","22923.275000000000","22683.35","23092.210000000000","22028.15","22718.165000000000","22757.3","23240.475000000000"
"2020-09-15","22465.65","22788.640000000000","22202.8","22923.110000000000","22062.35","22577.085000000000","22514.15","23071.925000000000"
"2020-09-16","22573.55","22658.540000000000","22476.3","22793.840000000000","22216.5","22450.480000000000","22659.4","22945.250000000000"
"2020-09-17","22320.35","22537.490000000000","22352","22630.425000000000","22267.05","22332.020000000000","22504.45","22790.535000000000"
"2020-09-18","22031.05","22439.445000000000","22439.35","22562.445000000000","21784.9","22222.820000000000","22469.4","22697.995000000000"
"2020-09-21","21366.8","22281.620000000000","21983.4","22457.160000000000","21274.3","22078.625000000000","22098.85","22596.970000000000"
"2020-09-22","21139.1","22121.090000000000","21445.25","22304.565000000000","20958.45","21910.330000000000","21473.35","22437.890000000000"
"2020-09-23","21178.5","22012.240000000000","21350.8","22190.975000000000","20821","21784.390000000000","21365.05","22318.935000000000"
"2020-09-24","20456.85","21811.305000000000","20898.8","22034.200000000000","20404.9","21602.355000000000","20955.6","22146.630000000000"
"2020-09-25","20982.35","21661.545000000000","20740.8","21857.285000000000","20430.7","21424.830000000000","21064.3","21986.185000000000"
"2020-09-28","21665.5","21617.970000000000","21152.05","21704.155000000000","21055.1","21327.525000000000","21708.85","21881.340000000000"
"2020-09-29","21411.3","21512.535000000000","21770.9","21660.965000000000","21280.6","21249.350000000000","21811.5","21811.075000000000"
"2020-09-30","21451.8","21400.360000000000","21405.25","21553.860000000000","21128.5","21140.550000000000","21549.35","21700.070000000000"
"2020-10-01","22246","21392.925000000000","21685.25","21487.185000000000","21664.15","21080.260000000000","22293.75","21679.000000000000"
"2020-10-05","22370.95","21426.915000000000","22352.1","21478.460000000000","22247.25","21126.495000000000","22768.55","21708.915000000000"
"2020-10-06","22853.7","21575.605000000000","22673.05","21547.425000000000","22521.05","21251.170000000000","22893.5","21788.380000000000"
"2020-10-07","22964.8","21758.175000000000","22836.95","21686.595000000000","22607.8","21416.105000000000","23036.2","21944.665000000000"
"2020-10-08","23191.35","21959.460000000000","23150.25","21866.540000000000","23063.6","21640.365000000000","23450.9","22153.250000000000"
"2020-10-09","23846.8","22298.455000000000","23312.6","22107.920000000000","23132.45","21913.120000000000","23904.1","22448.100000000000"
"2020-10-12","23712.8","22571.500000000000","23955.6","22429.400000000000","23552.6","22225.310000000000","24190.35","22760.705000000000"
"2020-10-13","23492.2","22754.170000000000","23663.05","22680.500000000000","23431.5","22462.950000000000","23775.15","22967.335000000000"
"2020-10-14","23874.65","23000.505000000000","23353.15","22838.725000000000","23149.45","22649.835000000000","23962.7","23182.455000000000"
"2020-10-15","23072.4","23162.565000000000","23920.35","23090.235000000000","22970.95","22834.080000000000","24087.85","23436.305000000000"
"2020-10-16","23533.25","23291.290000000000","23219.85","23243.695000000000","23148.95","22982.560000000000","23646.2","23571.550000000000"
"2020-10-19","24266.75","23480.870000000000","23902.9","23398.775000000000","23754.85","23133.320000000000","24320.95","23726.790000000000"
"2020-10-20","24311.8","23626.680000000000","24117.35","23543.205000000000","24039.85","23285.200000000000","24410.9","23878.530000000000"
"2020-10-21","24635.05","23793.705000000000","24444.2","23703.930000000000","24099.85","23434.405000000000","24823.6","24057.270000000000"
"2020-10-22","24484.15","23922.985000000000","24447.35","23833.640000000000","24250.2","23553.065000000000","24691.15","24181.295000000000"
"2020-10-23","24478.3","23986.135000000000","24669.2","23969.300000000000","24360.85","23675.905000000000","24764.15","24267.300000000000"
"2020-10-26","24075.45","24022.400000000000","24525.8","24026.320000000000","23867.75","23707.420000000000","24577.3","24305.995000000000"
"2020-10-27","24769.5","24150.130000000000","24288.05","24088.820000000000","23924.2","23756.690000000000","24809.65","24409.445000000000"
"2020-10-28","24232.5","24185.915000000000","24737.85","24227.290000000000","24057.95","23847.540000000000","24780.7","24491.245000000000"
"2020-10-29","24092","24287.875000000000","24063.5","24241.605000000000","23822.05","23932.650000000000","24339.1","24516.370000000000"
"2020-10-30","23900.9","24324.640000000000","24090.15","24328.635000000000","23612.7","23979.025000000000","24277.35","24579.485000000000"
"2020-11-02","24892.5","24387.215000000000","24367.6","24375.105000000000","24120.6","24015.600000000000","25139","24661.290000000000"
"2020-11-03","25682.8","24524.315000000000","25108","24474.170000000000","25085.7","24120.185000000000","25760.7","24796.270000000000"
